komnr,gardsnr,bruksnr,festenr,bruksnavn,jordbruksareal,skogareal,annet_areal,fulldyrket,overflatedyrket,innmarksbeite,l_komnr,l_gardsnr,l_bruksnr,l_festenr
1103,5,962,0,,0,0,4,0,0,0,1103,5,961,0
1103,5,963,0,,0,0,1,0,0,0,1103,5,961,0
1103,5,967,0,,43,0,7,22,21,0,1103,5,961,0
1103,6,4,0,Husabø,0,0,0,0,0,0,1103,6,4,0
1103,6,8,0,Husabø,0,0,,0,0,0,1103,6,4,0
1103,6,7,0,Husabø,0,0,,0,0,0,1103,6,7,0
1103,6,10,0,Husabø,0,0,2,0,0,0,1103,6,10,0
1103,6,11,0,Hundvåg,107,253,128,1,0,106,1103,6,11,0
1103,6,41,0,Hundvåg,0,26,18,0,0,0,1103,6,11,0
1103,6,103,0,Hundvåg,0,0,4,0,0,0,1103,6,11,0
1103,6,682,0,Hundvåg,3,0,0,0,0,3,1103,6,11,0
1103,16,210,0,Hundvåg,0,29,50,0,0,0,1103,6,11,0
1103,38,20,0,Hundvåg,0,53,3,0,0,0,1103,6,11,0
1103,38,50,0,Hundvåg,0,0,55,0,0,0,1103,6,11,0
1103,38,174,0,Hundvåg,0,22,2,0,0,0,1103,6,11,0
1103,38,2459,0,Hundvåg,0,0,5,0,0,0,1103,6,11,0
1103,6,12,0,,0,0,2,0,0,0,1103,6,12,0
1103,6,13,0,,11,0,,11,0,0,1103,6,13,0
1103,6,476,0,,5,0,0,5,0,0,1103,6,13,0
1103,6,478,0,,3,0,1,3,0,0,1103,6,13,0
1103,6,896,0,,18,0,6,18,0,0,1103,6,13,0
1103,6,936,0,,9,0,4,9,0,0,1103,6,13,0
1103,6,14,0,,12,4,1,12,0,0,1103,6,14,0
1103,6,158,0,,2,0,0,2,0,0,1103,6,14,0
1103,6,295,0,,13,0,1,13,0,0,1103,6,14,0
1103,6,954,0,,16,0,1,16,0,0,1103,6,14,0
1103,6,963,0,,18,0,1,18,0,0,1103,6,14,0
1103,6,16,0,,0,0,2,0,0,0,1103,6,16,0
1103,6,33,0,Landa,0,0,0,0,0,0,1103,6,33,0
1103,6,285,0,,6,0,1,6,0,0,1103,6,888,0
1103,6,888,0,,13,0,4,13,0,0,1103,6,888,0
1103,6,889,0,,1,0,0,1,0,0,1103,6,888,0
1103,6,893,0,,13,0,7,13,0,0,1103,6,888,0
1103,6,953,0,HUSEBØ,18,0,0,18,0,0,1103,6,953,0
1103,7,1,0,Austbø,44,0,10,33,0,11,1103,7,1,0
1103,7,7,0,Austbø,8,0,10,8,0,0,1103,7,7,0
1103,7,10,0,Austbø,0,0,1,0,0,0,1103,7,10,0
1103,7,14,0,,0,2,0,0,0,0,1103,7,14,0
1103,7,24,0,,12,0,5,1,1,10,1103,7,14,0
1103,7,1446,0,,2,0,3,0,2,0,1103,7,14,0
1103,7,1447,0,,0,3,0,0,0,0,1103,7,14,0
1103,7,17,0,,8,0,5,8,0,0,1103,7,17,0
1103,7,18,0,AUSTBØ,0,0,2,0,0,0,1103,7,18,0
1103,7,26,0,,0,0,,0,0,0,1103,7,26,0
1103,7,80,0,Nyland,0,5,179,0,0,0,1103,7,80,0
1103,7,476,0,,20,1,2,20,0,0,1103,7,476,0
1103,7,1193,0,,0,0,0,0,0,0,1103,7,1193,0
1103,7,1442,0,,19,0,11,13,0,6,1103,7,1442,0
1103,7,1747,0,,3,0,1,3,0,0,1103,7,1442,0
1103,9,1,0,Lindøy,51,127,109,33,2,16,1103,9,1,0
1103,10,1,0,Hellesøy,16,34,35,0,0,16,1103,10,1,0
1103,10,3,0,Søre Hellesøy,14,157,20,8,0,6,1103,10,3,0
1103,11,1,0,Kalvøy,21,194,76,4,12,5,1103,11,1,0
1103,11,2,0,Kalvøy,34,199,133,17,11,6,1103,11,2,0
1103,11,3,0,Kalvøy,0,0,3,0,0,0,1103,11,2,0
1103,11,5,0,Kalvøy,2,2,2,0,2,0,1103,11,2,0
1103,11,4,0,Solhidler,0,2,3,0,0,0,1103,11,4,0
1103,11,14,0,Solhidler,0,0,5,0,0,0,1103,11,4,0
1103,13,154,0,Rogaland Fellessalg,0,2,97,0,0,0,1103,13,154,0
1103,14,2,0,Kvie,11,23,29,1,0,10,1103,14,2,0
1103,14,1127,0,Kvie,3,2,8,3,0,0,1103,14,2,0
1103,14,6,0,Gausel,13,17,10,9,0,4,1103,14,6,0
1103,14,7,0,Gausel,0,0,0,0,0,0,1103,14,7,0
1103,14,12,0,,0,0,1,0,0,0,1103,14,12,0
1103,14,16,0,,25,0,10,0,0,25,1103,14,16,0
1103,14,30,0,Nygård,0,0,2,0,0,0,1103,14,30,0
1103,14,32,0,Slettestrand,0,1,30,0,0,0,1103,14,32,0
1103,14,34,0,Bjørkåsen,0,0,1,0,0,0,1103,14,34,0
1103,14,42,0,Midtgård,0,2,8,0,0,0,1103,14,42,0
1103,14,1411,0,,2,9,3,2,0,0,1103,14,1411,0
1103,15,48,0,,0,13,86,0,0,0,1103,15,48,0
1103,16,3,0,Jåttå,17,0,,17,0,0,1103,16,3,0
1103,16,4,0,Jåttå,52,0,14,52,0,0,1103,16,4,0
1103,16,5,0,Svartholen,68,0,9,68,0,0,1103,16,5,0
1103,16,1100,0,Svartholen,6,0,0,6,0,0,1103,16,5,0
1103,16,6,0,Svartholen,23,6,9,23,0,0,1103,16,6,0
1103,16,7,0,Svartholen,40,0,10,40,0,0,1103,16,7,0
1103,16,9,0,Jåttå,63,17,,40,3,20,1103,16,9,0
1103,16,116,0,Jåttå,0,4,0,0,0,0,1103,16,9,0
1103,16,10,0,Jåttå,62,2,,51,0,11,1103,16,10,0
1103,16,120,0,Jåttå,10,32,6,4,0,6,1103,16,10,0
1103,16,11,0,,50,0,,50,0,0,1103,16,11,0
1103,16,13,0,,16,1,18,7,0,9,1103,16,13,0
1103,16,119,0,,4,0,14,4,0,0,1103,16,13,0
1103,16,14,0,Østre Kvalebergheien,7,9,10,7,0,0,1103,16,14,0
1103,16,15,0,,5,0,,5,0,0,1103,16,15,0
1103,16,16,0,,5,2,9,5,0,0,1103,16,15,0
1103,16,76,0,,49,0,33,37,0,12,1103,16,15,0
1103,16,17,0,Vestre Kvalebergheien,7,0,8,7,0,0,1103,16,17,0
1103,16,18,0,Vestre Kvalebergheien,0,0,0,0,0,0,1103,16,17,0
1103,16,23,0,,2,0,,2,0,0,1103,16,23,0
1103,16,24,0,,6,0,0,3,0,3,1103,16,24,0
1103,16,1584,0,,17,3,1,14,0,3,1103,16,24,0
1103,16,25,0,Midgård,18,0,0,18,0,0,1103,16,25,0
1103,16,26,0,Midgård,20,0,4,19,0,1,1103,16,25,0
1103,16,741,0,Midgård,6,0,0,6,0,0,1103,16,25,0
1103,16,798,0,Midgård,3,0,1,0,0,3,1103,16,25,0
1103,16,1331,0,Midgård,11,0,0,11,0,0,1103,16,25,0
1103,16,27,0,Nordgård,0,0,3,0,0,0,1103,16,27,0
1103,16,28,0,,0,0,,0,0,0,1103,16,28,0
1103,16,29,0,,85,0,8,85,0,0,1103,16,29,0
1103,16,956,0,,1,0,0,0,0,1,1103,16,29,0
1103,16,30,0,,45,0,8,45,0,0,1103,16,30,0
1103,16,31,0,,19,0,5,11,3,5,1103,16,31,0
1103,16,32,0,,6,0,0,6,0,0,1103,16,32,0
1103,16,35,0,Storeholen,62,0,,62,0,0,1103,16,35,0
1103,16,36,0,,120,5,,120,0,0,1103,16,36,0
1103,16,38,0,Asgård,3,0,3,1,0,2,1103,16,38,0
1103,16,39,0,,4,0,2,4,0,0,1103,16,39,0
1103,16,40,0,,0,0,,0,0,0,1103,16,40,0
1103,16,41,0,,0,0,,0,0,0,1103,16,41,0
1103,16,46,0,,27,0,11,26,0,1,1103,16,41,0
1103,16,47,0,,1,0,3,1,0,0,1103,16,41,0
1103,16,51,0,,36,1,,25,0,11,1103,16,41,0
1103,16,84,0,,53,1,5,53,0,0,1103,16,41,0
1103,16,43,0,,58,13,11,54,0,4,1103,16,43,0
1103,16,44,0,,0,0,,0,0,0,1103,16,44,0
1103,16,45,0,,14,0,1,14,0,0,1103,16,45,0
1103,16,48,0,,268,0,19,256,0,12,1103,16,48,0
1103,16,49,0,,20,0,5,20,0,0,1103,16,49,0
1103,16,52,0,,42,0,,42,0,0,1103,16,52,0
1103,16,143,0,,15,0,1,15,0,0,1103,16,52,0
1103,16,739,0,,40,0,3,40,0,0,1103,16,52,0
1103,17,2432,0,,22,0,1,22,0,0,1103,16,52,0
1103,16,54,0,,23,0,,23,0,0,1103,16,54,0
1103,16,56,0,Boganes,11,1,7,11,0,0,1103,16,56,0
1103,16,75,0,Boganes,0,0,2,0,0,0,1103,16,56,0
1103,16,60,0,,61,4,,61,0,0,1103,16,60,0
1103,16,337,0,,2,0,1,2,0,0,1103,16,60,0
1103,16,61,0,,1,2,,1,0,0,1103,16,61,0
1103,16,62,0,Solbakk,15,0,6,9,3,3,1103,16,62,0
1103,16,64,0,Nygård,0,0,0,0,0,0,1103,16,64,0
1103,16,65,0,Rosendal,0,0,5,0,0,0,1103,16,65,0
1103,16,67,0,Nydal,0,0,0,0,0,0,1103,16,67,0
1103,16,77,0,Nybrot,28,8,,28,0,0,1103,16,77,0
1103,16,83,0,Slettebø,31,1,,29,0,2,1103,16,83,0
1103,16,88,0,Austtun,4,24,12,0,0,4,1103,16,88,0
1103,16,93,0,Nordmarken,40,4,13,21,0,19,1103,16,93,0
1103,16,98,0,Nordmarken,30,4,8,30,0,0,1103,16,93,0
1103,16,99,0,Rogstadmarken,20,0,1,20,0,0,1103,16,99,0
1103,16,105,0,Rogstadmarken,67,0,6,67,0,0,1103,16,99,0
1103,16,128,0,Rogstadmarken,35,0,4,35,0,0,1103,16,99,0
1103,16,103,0,Nygård,49,0,14,49,0,0,1103,16,103,0
1103,16,125,0,Nyland,10,0,3,10,0,0,1103,16,125,0
1103,16,132,0,Serinelyst,6,4,2,6,0,0,1103,16,132,0
1103,16,134,0,Helland,4,0,1,4,0,0,1103,16,134,0
1103,16,137,0,Nordtun,17,0,3,17,0,0,1103,16,137,0
1103,16,138,0,Heimtun,70,8,12,64,0,6,1103,16,138,0
1103,16,147,0,,0,0,1,0,0,0,1103,16,147,0
1103,16,272,0,Vibehaug,3,0,0,2,0,1,1103,16,272,0
1103,16,281,0,Høydal,0,0,0,0,0,0,1103,16,281,0
1103,16,1086,0,Høydal,22,0,30,22,0,0,1103,16,281,0
1103,16,1087,0,Høydal,1,1,19,1,0,0,1103,16,281,0
1103,16,350,0,Austmark,8,0,0,8,0,0,1103,16,350,0
1103,16,357,0,Månedalen,0,0,2,0,0,0,1103,16,357,0
1103,16,362,0,Månedalen,2,0,0,2,0,0,1103,16,357,0
1103,16,363,0,Månedalen,2,0,0,2,0,0,1103,16,357,0
1103,16,364,0,Månedalen,1,0,0,1,0,0,1103,16,357,0
1103,16,365,0,Grotten,1,0,0,1,0,0,1103,16,366,0
1103,16,366,0,Grotten,2,0,0,2,0,0,1103,16,366,0
1103,16,367,0,Grotten,2,0,0,2,0,0,1103,16,366,0
1103,16,373,0,Bakketun,3,0,1,3,0,0,1103,16,373,0
1103,16,59,0,Hagen,10,0,,10,0,0,1103,16,529,0
1103,16,70,0,Hagen,11,9,2,11,0,0,1103,16,529,0
1103,16,529,0,Hagen,1,0,5,1,0,0,1103,16,529,0
1103,16,578,0,Hagen,0,0,5,0,0,0,1103,16,529,0
1103,16,544,0,,0,0,3,0,0,0,1103,16,544,0
1103,16,1504,0,JÅTTEN,0,0,4,0,0,0,1103,16,1504,0
1103,16,1516,0,_,0,0,0,0,0,0,1103,16,1516,0
1103,16,1545,0,,2,0,2,2,0,0,1103,16,1545,0
1103,16,1547,0,Asgård,5,0,5,2,0,3,1103,16,1547,0
1103,16,1558,0,JÅTTÅ,2,0,1,2,0,0,1103,16,1558,0
1103,17,1,0,Hinna,139,111,88,86,0,53,1103,17,1,0
1103,17,845,0,Hinna,0,0,0,0,0,0,1103,17,1,0
1103,17,1100,0,Hinna,11,0,7,11,0,0,1103,17,1,0
1103,17,1709,0,Hinna,0,0,3,0,0,0,1103,17,1,0
1103,17,1710,0,Hinna,0,0,1,0,0,0,1103,17,1,0
1103,17,1711,0,Hinna,2,0,0,2,0,0,1103,17,1,0
1103,17,1712,0,Hinna,4,0,0,4,0,0,1103,17,1,0
1103,17,1715,0,Hinna,23,0,0,23,0,0,1103,17,1,0
1103,17,1718,0,Hinna,0,1,0,0,0,0,1103,17,1,0
1103,17,1817,0,Hinna,5,0,2,5,0,0,1103,17,1,0
1103,17,3,0,Hinna,0,0,0,0,0,0,1103,17,3,0
1103,17,5,0,Hinna,2,0,2,2,0,0,1103,17,3,0
1103,17,4,0,Hinna,12,0,5,12,0,0,1103,17,4,0
1103,17,8,0,Hindal,11,23,18,11,0,0,1103,17,8,0
1103,17,9,0,Grønneberget,0,0,1,0,0,0,1103,17,9,0
1103,17,17,0,Solli,11,9,33,11,0,0,1103,17,17,0
1103,17,244,0,Solli,20,20,20,2,0,18,1103,17,17,0
1103,17,230,0,,0,0,119,0,0,0,1103,17,230,0
1103,17,604,0,Evje,4,0,2,4,0,0,1103,17,604,0
1103,17,2708,0,,0,0,42,0,0,0,1103,17,2708,0
1103,17,2875,0,,24,0,0,24,0,0,1103,17,2875,0
1103,18,4,0,Hagen,74,9,29,6,13,55,1103,18,4,0
1103,18,227,0,Hagen,1,0,1,0,1,0,1103,18,4,0
1103,18,6,0,Auklend,0,0,1,0,0,0,1103,18,6,0
1103,18,9,0,Auklend,0,0,3,0,0,0,1103,18,9,0
1103,18,10,0,Auklend,45,2,11,27,10,8,1103,18,10,0
1103,18,34,0,Oppheim,0,0,1,0,0,0,1103,18,34,0
1103,18,573,0,,15,5,1,12,1,2,1103,18,573,0
1103,18,854,0,,45,28,17,25,4,16,1103,18,854,0
1103,18,855,0,,9,0,0,2,0,7,1103,18,854,0
1103,18,856,0,,4,2,1,4,0,0,1103,18,854,0
1103,21,42,0,Sandviken,0,0,7,0,0,0,1103,21,42,0
1103,21,400,0,Tornes,0,0,63,0,0,0,1103,21,400,0
1103,24,3,0,Ullandhaug,28,0,5,28,0,0,1103,24,3,0
1103,24,4,0,Ullandhaug,21,0,2,21,0,0,1103,24,4,0
1103,24,14,0,,43,3,31,43,0,0,1103,24,14,0
1103,24,28,0,Solbakken,34,3,5,34,0,0,1103,24,28,0
1103,24,32,0,Middalhov,5,0,1,2,0,3,1103,24,32,0
1103,24,33,0,Østre Nygård,3,0,4,3,0,0,1103,24,33,0
1103,24,34,0,Sørheim,25,0,3,19,0,6,1103,24,34,0
1103,24,48,0,Sørheim,30,0,7,9,13,8,1103,24,34,0
1103,24,54,0,Sørheim,10,1,3,10,0,0,1103,24,34,0
1103,24,57,0,Sørheim,3,0,1,3,0,0,1103,24,34,0
1103,24,36,0,Lønningshagen,45,0,5,45,0,0,1103,24,36,0
1103,24,55,0,Lønningshagen,9,0,0,9,0,0,1103,24,36,0
1103,24,116,0,Lønningshagen,4,0,0,4,0,0,1103,24,36,0
1103,24,37,0,Nygård,32,0,5,32,0,0,1103,24,37,0
1103,24,38,0,Landa,32,0,5,32,0,0,1103,24,38,0
1103,24,59,0,Landa,6,0,3,6,0,0,1103,24,38,0
1103,57,1468,0,Landa,7,0,0,7,0,0,1103,24,38,0
1103,57,1470,0,Landa,17,0,0,17,0,0,1103,24,38,0
1103,24,50,0,Høyland,13,0,0,0,13,0,1103,24,50,0
1103,24,56,0,Høyland,15,4,0,0,3,12,1103,24,50,0
1103,24,65,0,Høyland,3,13,0,0,2,1,1103,24,50,0
1103,24,51,0,Ubø,8,0,3,2,3,3,1103,24,51,0
1103,24,76,0,Nedrebø,0,0,0,0,0,0,1103,24,76,0
1103,24,96,0,Holdeplassen,1,0,1,1,0,0,1103,24,96,0
1103,24,133,0,Bergli,13,7,4,11,0,2,1103,24,133,0
1103,24,140,0,Kringkastingstufta,9,11,15,9,0,0,1103,24,140,0
1103,24,648,0,Kringkastingstufta,0,11,0,0,0,0,1103,24,140,0
1103,24,320,0,Utjevningsmagasinet,51,0,7,12,0,39,1103,24,320,0
1103,24,342,0,Dalheim,0,0,2,0,0,0,1103,24,342,0
1103,24,350,0,,4,0,12,4,0,0,1103,24,350,0
1103,24,381,0,,5,4,209,4,1,0,1103,24,381,0
1103,24,613,0,,0,0,2,0,0,0,1103,24,613,0
1103,24,615,0,,6,0,1,6,0,0,1103,24,615,0
1103,25,1,0,Øvre Tjensvoll,0,2,31,0,0,0,1103,25,1,0
1103,25,7,0,Øvre Tjensvoll,0,0,1,0,0,0,1103,25,7,0
1103,25,8,0,Øvre Tjensvoll,0,0,2,0,0,0,1103,25,8,0
1103,25,49,0,Ruslero,0,0,0,0,0,0,1103,25,49,0
1103,27,1,0,Stokka,32,31,7,32,0,0,1103,27,1,0
1103,27,1284,0,Stokka,14,0,0,14,0,0,1103,27,1,0
1103,105,9,0,Stokka,1,86,6,0,0,1,1103,27,1,0
1103,27,5,0,Stokka,108,1,12,79,16,13,1103,27,5,0
1103,27,10,0,Stokka,0,0,0,0,0,0,1103,27,10,0
1103,27,11,0,,0,0,2,0,0,0,1103,27,11,0
1103,27,12,0,,0,0,1,0,0,0,1103,27,12,0
1103,27,13,0,Vestbø,7,0,0,7,0,0,1103,27,13,0
1103,27,23,0,,0,0,3,0,0,0,1103,27,23,0
1103,27,4,0,Skogheim,51,20,10,42,0,9,1103,27,58,0
1103,27,58,0,Skogheim,44,22,8,42,0,2,1103,27,58,0
1103,27,115,0,Breidablikk II,1,7,2,1,0,0,1103,27,115,0
1103,27,175,0,Dyrsnes,2,3,2,2,0,0,1103,27,175,0
1103,27,187,0,Dyrsnes,1,0,1,1,0,0,1103,27,175,0
1103,27,757,0,Dyrsnes,16,81,6,7,9,0,1103,27,175,0
1103,27,1193,0,Dyrsnes,0,6,0,0,0,0,1103,27,175,0
1103,27,379,0,,0,0,1,0,0,0,1103,27,379,0
1103,27,681,0,,0,0,1,0,0,0,1103,27,681,0
1103,27,682,0,,0,1,3,0,0,0,1103,27,682,0
1103,27,1046,0,,23,2,12,5,8,10,1103,27,1046,0
1103,28,1,0,Øvre Tasta,19,0,2,19,0,0,1103,28,1,0
1103,28,2,0,Øvre Tasta,11,0,40,11,0,0,1103,28,2,0
1103,28,7,0,Norheim,3,0,6,3,0,0,1103,28,7,0
1103,28,11,0,Eldhusåkeren,0,0,1,0,0,0,1103,28,11,0
1103,28,25,0,,0,0,1,0,0,0,1103,28,25,0
1103,28,38,0,,0,0,13,0,0,0,1103,28,38,0
1103,28,45,0,,18,0,7,9,0,9,1103,28,45,0
1103,28,63,0,,0,0,0,0,0,0,1103,28,63,0
1103,28,96,0,Nordvoll,0,0,1,0,0,0,1103,28,96,0
1103,28,185,0,Brattebø,0,0,1,0,0,0,1103,28,185,0
1103,28,3563,0,UTBYGGINGSAREAL TASTA,12,0,5,12,0,0,1103,28,3563,0
1103,28,3653,0,UTBYGGINGSOMRÅDE TASTA,,,,,,,1103,28,3653,0
1103,29,1,0,Nedre Tasta,140,28,11,135,0,5,1103,29,1,0
1103,29,5,0,Nedre Tasta,3,3,5,0,0,3,1103,29,5,0
1103,29,10,0,Nedre Tasta,110,20,10,93,5,12,1103,29,10,0
1103,29,12,0,Nedre Tasta,72,0,16,69,0,3,1103,29,12,0
1103,29,13,0,Nedre Tasta,1,0,0,1,0,0,1103,29,12,0
1103,29,18,0,Rullen,23,0,6,23,0,0,1103,29,18,0
1103,29,19,0,Rullen,14,0,0,14,0,0,1103,29,18,0
1103,29,46,0,Rullen,46,0,3,46,0,0,1103,29,18,0
1103,29,20,0,,42,0,18,0,0,42,1103,29,20,0
1103,29,21,0,,15,0,4,10,0,5,1103,29,21,0
1103,29,30,0,,0,0,0,0,0,0,1103,29,30,0
1103,29,34,0,,46,6,9,46,0,0,1103,29,34,0
1103,29,35,0,,52,11,6,52,0,0,1103,29,35,0
1103,29,36,0,,16,0,3,16,0,0,1103,29,36,0
1103,29,42,0,,65,0,12,65,0,0,1103,29,42,0
1103,29,43,0,,61,0,9,61,0,0,1103,29,43,0
1103,29,48,0,,12,0,3,12,0,0,1103,29,48,0
1103,29,51,0,Kvitevollen,9,0,2,9,0,0,1103,29,51,0
1103,29,202,0,Kvitevollen,1,0,0,1,0,0,1103,29,51,0
1103,29,52,0,Dalen,6,1,1,0,0,6,1103,29,52,0
1103,29,2012,0,Dalen,11,2,5,5,0,6,1103,29,52,0
1103,29,2030,0,Dalen,0,2,0,0,0,0,1103,29,52,0
1103,29,54,0,Kvivoll,10,0,2,4,0,6,1103,29,54,0
1103,29,58,0,Hjemmebruket,15,0,2,13,0,2,1103,29,58,0
1103,29,6,0,Lierdalen,1,0,2,1,0,0,1103,29,63,0
1103,29,63,0,Lierdalen,48,1,3,27,4,17,1103,29,63,0
1103,29,65,0,Gretehagen,0,0,3,0,0,0,1103,29,65,0
1103,29,67,0,Henriks minde,0,119,13,0,0,0,1103,29,67,0
1103,29,68,0,Bergli,0,0,1,0,0,0,1103,29,68,0
1103,29,1028,0,Bergli,0,2,70,0,0,0,1103,29,68,0
1103,29,69,0,Solbakken,35,3,6,35,0,0,1103,29,69,0
1103,29,78,0,Solheim,24,0,10,5,0,19,1103,29,78,0
1103,30,2,0,Solheim,37,0,8,30,1,6,1103,29,78,0
1103,30,17,0,Solheim,9,0,0,0,1,8,1103,29,78,0
1103,29,121,0,Myren,136,1,12,122,0,14,1103,29,121,0
1103,29,263,0,Nordtun,0,0,4,0,0,0,1103,29,263,0
1103,29,325,0,Nordhelle,3,0,4,3,0,0,1103,29,325,0
1103,29,709,0,Nordhelle,2,0,7,1,0,1,1103,29,325,0
1103,29,485,0,Bakken,1,6,2,0,0,1,1103,29,485,0
1103,29,59,0,,13,18,3,9,0,4,1103,29,504,0
1103,29,504,0,,49,39,7,11,15,23,1103,29,504,0
1103,29,537,0,,0,0,0,0,0,0,1103,29,537,0
1103,29,560,0,,32,1,2,32,0,0,1103,29,560,0
1103,29,714,0,,4,0,0,4,0,0,1103,29,714,0
1103,29,715,0,,18,0,6,18,0,0,1103,29,715,0
1103,30,1,0,Høye,10,0,3,10,0,0,1103,30,1,0
1103,30,3,0,Høye,26,0,5,26,0,0,1103,30,3,0
1103,30,8,0,Høye,29,0,8,29,0,0,1103,30,3,0
1103,30,19,0,Høye,5,0,0,5,0,0,1103,30,3,0
1103,30,5,0,Høye,16,0,4,16,0,0,1103,30,5,0
1103,30,14,0,Høye,9,0,1,9,0,0,1103,30,5,0
1103,30,20,0,Høye,0,0,0,0,0,0,1103,30,5,0
1103,30,7,0,Høye,50,0,5,50,0,0,1103,30,7,0
1103,30,9,0,Høye,24,0,3,17,0,7,1103,30,9,0
1103,30,12,0,,67,0,17,43,0,24,1103,30,12,0
1103,30,16,0,Solbakken,6,0,3,2,4,0,1103,30,16,0
1103,29,286,0,Bakketun,1,0,0,0,0,1,1103,30,26,0
1103,30,25,0,Bakketun,3,0,1,0,3,0,1103,30,26,0
1103,30,26,0,Bakketun,4,0,0,1,3,0,1103,30,26,0
1103,31,1,0,Finnestad,8,0,9,8,0,0,1103,31,1,0
1103,31,3,0,Finnestad,16,2,6,16,0,0,1103,31,3,0
1103,31,4,0,Finnestad,47,4,7,44,0,3,1103,31,4,0
1103,31,8,0,Finnestad,14,3,5,13,0,1,1103,31,8,0
1103,31,9,0,Finnestad,7,0,0,7,0,0,1103,31,8,0
1103,31,12,0,,20,0,2,20,0,0,1103,31,12,0
1103,31,15,0,,6,4,9,6,0,0,1103,31,15,0
1103,30,11,0,,3,0,0,3,0,0,1103,31,17,0
1103,31,17,0,,5,0,1,5,0,0,1103,31,17,0
1103,31,19,0,,0,0,21,0,0,0,1103,31,19,0
1103,31,2,0,Nygård,7,0,2,7,0,0,1103,31,24,0
1103,31,24,0,Nygård,8,0,1,8,0,0,1103,31,24,0
1103,31,28,0,Fredtun,0,0,3,0,0,0,1103,31,28,0
1103,31,29,0,,0,0,0,0,0,0,1103,31,29,0
1103,31,50,0,Myrdal,8,0,1,8,0,0,1103,31,50,0
1103,31,84,0,Fengselstomta,22,21,20,22,0,0,1103,31,84,0
1103,31,287,0,,6,0,0,4,0,2,1103,31,287,0
1103,38,1,0,Madla,36,3,10,36,0,0,1103,38,1,0
1103,38,2,0,Madla,78,23,22,56,16,6,1103,38,2,0
1103,38,3,0,Madla,12,4,8,12,0,0,1103,38,3,0
1103,38,95,0,Madla,6,7,12,6,0,0,1103,38,3,0
1103,38,142,0,Madla,3,0,0,3,0,0,1103,38,3,0
1103,38,149,0,Madla,13,0,1,13,0,0,1103,38,3,0
1103,38,5,0,Madla,53,0,6,53,0,0,1103,38,5,0
1103,38,7,0,Raunevollen,0,2,50,0,0,0,1103,38,7,0
1103,38,14,0,,64,0,7,64,0,0,1103,38,14,0
1103,38,15,0,,4,0,1,4,0,0,1103,38,15,0
1103,38,16,0,Lien,7,14,5,7,0,0,1103,38,16,0
1103,38,18,0,Teigene,43,21,11,43,0,0,1103,38,18,0
1103,38,21,0,,41,35,13,41,0,0,1103,38,21,0
1103,38,27,0,,0,0,2,0,0,0,1103,38,27,0
1103,38,28,0,,26,0,1,22,0,4,1103,38,28,0
1103,38,29,0,,24,0,1,24,0,0,1103,38,29,0
1103,38,30,0,,53,0,9,42,0,11,1103,38,30,0
1103,38,31,0,,26,0,3,26,0,0,1103,38,31,0
1103,38,34,0,,23,15,11,23,0,0,1103,38,34,0
1103,38,35,0,Eikebakken,26,35,10,26,0,0,1103,38,35,0
1103,38,37,0,Sollien,27,0,3,19,0,8,1103,38,37,0
1103,38,38,0,,31,20,11,23,0,8,1103,38,38,0
1103,38,39,0,,2,0,46,2,0,0,1103,38,39,0
1103,38,172,0,,0,10,34,0,0,0,1103,38,39,0
1103,38,42,0,,59,46,70,57,0,2,1103,38,42,0
1103,38,43,0,,0,0,4,0,0,0,1103,38,43,0
1103,38,47,0,Slettemyr,26,0,2,26,0,0,1103,38,47,0
1103,38,147,0,Slettemyr,9,0,1,9,0,0,1103,38,47,0
1103,38,96,0,Oppheim,30,1,6,30,0,0,1103,38,96,0
1103,38,124,0,Nymark,26,0,3,19,0,7,1103,38,124,0
1103,38,133,0,Myrvang,0,0,3,0,0,0,1103,38,133,0
1103,38,141,0,Fjelltun,7,0,1,7,0,0,1103,38,141,0
1103,38,143,0,Vestvoll,0,14,15,0,0,0,1103,38,143,0
1103,38,283,0,Rosenlund,0,0,1,0,0,0,1103,38,283,0
1103,38,665,0,Groli,2,0,2,2,0,0,1103,38,665,0
1103,38,1335,0,Raunelund,1,0,0,1,0,0,1103,38,1335,0
1103,38,2153,0,,0,0,1,0,0,0,1103,38,2153,0
1103,38,2163,0,,0,0,15,0,0,0,1103,38,2163,0
1103,38,2486,0,,1,0,1,1,0,0,1103,38,2486,0
1103,38,3906,0,,5,0,3,5,0,0,1103,38,3938,0
1103,38,3907,0,,7,0,0,7,0,0,1103,38,3938,0
1103,38,3938,0,,37,3,13,20,0,17,1103,38,3938,0
1103,38,3956,0,UTBYGGINGSAREAL- MADLA,63,0,6,62,0,1,1103,38,3956,0
1103,38,3957,0,UTBYGGINGSAREAL- MADLA,50,0,6,43,0,7,1103,38,3956,0
1103,38,3959,0,MALDE,7,0,0,7,0,0,1103,38,3959,0
1103,38,3962,0,MALDE,3,0,0,3,0,0,1103,38,3962,0
1103,38,3975,0,MALDE,3,0,3,3,0,0,1103,38,3975,0
1103,38,4062,0,Madla Skytterlag,0,5,4,0,0,0,1103,38,4062,0
1103,39,1,0,Revheim,46,0,8,46,0,0,1103,39,1,0
1103,39,457,0,Revheim,9,0,0,9,0,0,1103,39,1,0
1103,39,2,0,Revheim,7,0,3,7,0,0,1103,39,2,0
