bel_lagnr,navn,beiteaar,beitekommune,beiteslipp,hovedsanking,sau_lam_sluppet,sau_lam_tapt,geit_sluppet,geit_tapt,storfe_sluppet,storfe_tapt
985827915,REDALEN BEITELAG,1999,502,09.06.1999,10.09.1999,846,21,0,0,122,0
985827915,REDALEN BEITELAG,1998,502,,,778,18,0,0,144,0
985827915,REDALEN BEITELAG,1997,502,,,551,12,0,0,139,1
985827915,REDALEN BEITELAG,1996,502,,,485,7,0,0,123,0
985827915,REDALEN BEITELAG,1995,502,,,507,15,0,0,106,0
985827915,REDALEN BEITELAG,1994,502,,,560,8,0,0,152,0
985814988,KOLBU STORFESANKELAG,2012,528,10.09.2012,23.09.2012,0,0,0,0,467,2
985814988,KOLBU STORFESANKELAG,2008,528,13.06.2008,13.09.2008,0,0,0,0,411,2
985814988,KOLBU STORFESANKELAG,2007,528,10.06.2007,08.09.2007,0,0,0,0,383,2
985814988,KOLBU STORFESANKELAG,2010,528,10.06.2010,11.09.2010,0,0,0,0,402,2
985814988,KOLBU STORFESANKELAG,2011,528,04.06.2011,11.09.2011,0,0,0,0,483,4
985814988,KOLBU STORFESANKELAG,2009,528,05.06.2009,11.09.2009,0,0,0,0,361,1
985814988,KOLBU STORFESANKELAG,2005,528,10.06.2005,10.09.2005,0,0,0,0,222,1
985814988,KOLBU STORFESANKELAG,2006,528,10.06.2006,18.09.2006,0,0,0,0,305,1
985814988,KOLBU STORFESANKELAG,2004,528,05.06.2004,12.09.2004,0,0,0,0,197,0
985814988,KOLBU STORFESANKELAG,2002,528,05.06.2002,14.09.2002,0,0,0,0,187,4
985814988,KOLBU STORFESANKELAG,2001,528,10.06.2001,15.09.2001,0,0,0,0,218,0
985814988,KOLBU STORFESANKELAG,2000,528,10.06.2000,15.09.2000,0,0,0,0,255,0
985814988,KOLBU STORFESANKELAG,1999,528,10.06.1999,09.09.1999,0,0,0,0,266,1
985814988,KOLBU STORFESANKELAG,1998,528,,,0,0,0,0,290,1
985814988,KOLBU STORFESANKELAG,1997,528,,,0,0,0,0,272,0
985814988,KOLBU STORFESANKELAG,1996,528,,,0,0,0,0,289,2
985814988,KOLBU STORFESANKELAG,1995,528,,,0,0,0,0,231,2
985814988,KOLBU STORFESANKELAG,1994,528,,,0,0,0,0,227,6
985814988,KOLBU STORFESANKELAG,1993,528,,,0,0,0,0,235,2
985814988,KOLBU STORFESANKELAG,2003,528,05.06.2003,12.09.2003,0,0,0,0,225,1
985826900,YTTEROA BEITELAG BA,2012,502,01.06.2012,10.09.2012,1161,59,0,0,0,0
985826900,YTTEROA BEITELAG BA,2009,502,02.06.2009,15.09.2009,1340,44,0,0,0,0
985826900,YTTEROA BEITELAG BA,2007,502,04.06.2007,08.09.2007,1610,82,0,0,0,0
985826900,YTTEROA BEITELAG BA,2011,502,30.05.2011,10.09.2011,1197,107,0,0,0,0
985826900,YTTEROA BEITELAG BA,2010,502,05.06.2010,10.09.2010,1383,84,0,0,0,0
985826900,YTTEROA BEITELAG BA,2008,502,01.06.2008,01.09.2008,1455,53,0,0,0,0
985826900,YTTEROA BEITELAG BA,2005,502,,,1999,70,0,0,0,0
985826900,YTTEROA BEITELAG BA,2006,502,,,1635,86,0,0,0,0
985826900,YTTEROA BEITELAG BA,2004,502,01.06.2004,20.09.2004,1276,43,0,0,0,0
985826900,YTTEROA BEITELAG BA,2003,502,04.06.2003,15.09.2003,1447,37,0,0,0,0
985826900,YTTEROA BEITELAG BA,2002,502,04.06.2002,15.09.2002,1329,33,0,0,0,0
985826900,YTTEROA BEITELAG BA,2001,502,10.06.2001,08.09.2001,1175,40,0,0,0,0
985826900,YTTEROA BEITELAG BA,2000,502,03.06.2000,09.09.2000,1093,46,0,0,0,0
985826900,YTTEROA BEITELAG BA,1999,502,05.06.1999,15.09.1999,974,38,0,0,0,0
985826900,YTTEROA BEITELAG BA,1998,502,,,882,27,0,0,0,0
985826900,YTTEROA BEITELAG BA,1997,502,,,1142,39,0,0,39,0
985826900,YTTEROA BEITELAG BA,1996,502,,,1046,35,0,0,0,0
985826900,YTTEROA BEITELAG BA,1995,502,,,1047,52,0,0,0,0
985826900,YTTEROA BEITELAG BA,1994,502,,,841,21,0,0,0,0
975510670,STORÅDALEN BEITELAG,2012,514,04.07.2012,10.09.2012,0,0,0,0,115,18
975510670,STORÅDALEN BEITELAG,2007,514,10.07.2007,12.09.2007,0,0,0,0,125,2
975510670,STORÅDALEN BEITELAG,2008,514,12.07.2008,10.09.2008,0,0,0,0,128,1
975510670,STORÅDALEN BEITELAG,2011,514,01.07.2011,10.09.2011,0,0,0,0,105,1
975510670,STORÅDALEN BEITELAG,2010,514,10.07.2010,09.09.2010,0,0,0,0,109,0
975510670,STORÅDALEN BEITELAG,2009,514,06.07.2009,10.10.2009,,0,0,0,141,0
975510670,STORÅDALEN BEITELAG,2005,514,09.07.2005,12.09.2005,0,0,0,0,132,2
975510670,STORÅDALEN BEITELAG,2006,514,09.07.2006,09.09.2006,0,0,0,0,124,0
886236212,ØSTRE BAGN SAUSANKELAG,2012,540,11.06.2012,10.09.2012,848,160,0,0,54,1
886236212,ØSTRE BAGN SAUSANKELAG,2007,540,15.06.2007,08.09.2007,1110,118,0,0,63,0
886236212,ØSTRE BAGN SAUSANKELAG,2008,540,15.06.2008,06.09.2008,972,103,0,0,78,1
886236212,ØSTRE BAGN SAUSANKELAG,2011,540,30.06.2011,15.09.2011,1032,171,0,0,86,0
886236212,ØSTRE BAGN SAUSANKELAG,2010,540,17.06.2010,10.09.2010,1036,136,0,0,102,0
886236212,ØSTRE BAGN SAUSANKELAG,2009,540,17.06.2009,10.09.2009,1022,102,0,0,48,0
886236212,ØSTRE BAGN SAUSANKELAG,2005,540,18.06.2005,10.09.2005,1298,158,0,0,55,0
886236212,ØSTRE BAGN SAUSANKELAG,2006,540,10.07.2006,09.09.2006,1247,127,,0,81,1
886236212,ØSTRE BAGN SAUSANKELAG,2004,540,10.06.2004,01.09.2004,1190,114,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,2002,540,10.06.2002,10.09.2002,1333,96,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,2001,540,15.06.2001,10.09.2001,1459,142,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,2000,540,15.06.2000,05.09.2000,1408,112,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1999,540,01.06.1999,10.09.1999,1357,112,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,2003,540,20.06.2003,10.09.2003,1202,105,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1998,540,,,1406,86,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1997,540,,,1399,112,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1996,540,,,1384,78,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1995,540,,,806,41,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1994,540,,,800,25,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1993,540,,,751,22,0,0,0,0
886236212,ØSTRE BAGN SAUSANKELAG,1992,540,,,823,31,0,0,0,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2012,513,25.06.2012,05.09.2012,0,0,40,0,229,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2007,513,20.06.2007,10.09.2007,,0,40,0,237,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2008,513,20.06.2008,28.08.2008,0,0,41,0,221,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2011,513,25.06.2011,04.09.2011,0,0,45,0,236,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2010,513,20.06.2010,04.09.2010,0,0,39,0,216,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2009,513,20.06.2009,05.09.2009,0,0,39,0,216,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2004,513,25.06.2004,25.09.2004,0,0,33,0,192,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2005,513,15.07.2005,15.09.2005,0,0,36,0,195,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2006,513,15.07.2006,17.09.2006,0,0,43,0,208,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2002,513,01.07.2002,10.09.2002,0,0,30,0,179,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2001,513,01.07.2001,18.09.2001,0,0,26,0,207,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2000,513,20.06.2000,17.09.2000,0,0,26,0,184,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,1999,513,20.06.1999,20.09.1999,0,0,0,0,182,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,2003,513,26.06.2003,20.09.2003,0,0,31,0,196,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,1998,513,,,0,0,28,0,189,0
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,1997,513,,,0,0,24,0,179,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,1996,513,,,0,0,24,0,186,1
986339914,FRAMRUSTE-HONSRØVE-GLITNE BA,1995,513,,,0,0,8,0,185,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2012,519,07.06.2012,07.09.2012,600,9,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2008,519,05.06.2008,07.09.2008,665,6,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2007,519,05.06.2007,08.09.2007,619,8,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2011,519,02.06.2011,04.09.2011,651,8,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2010,519,06.06.2010,05.09.2010,558,14,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2009,519,06.06.2009,07.09.2009,666,9,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2004,519,01.06.2004,08.09.2004,595,12,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2005,519,08.06.2005,03.09.2005,643,17,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2006,519,09.06.2006,03.09.2006,627,12,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2003,519,03.06.2003,07.09.2003,528,8,0,0,6,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2002,519,01.06.2002,08.09.2002,477,13,0,0,7,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2001,519,06.06.2001,08.09.2001,449,5,0,0,8,0
986183108,GJERDSETER & VALLEN BEITELAG BA,2000,519,08.06.2000,10.09.2000,502,4,0,0,5,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1999,519,08.06.1999,08.09.1999,485,21,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1998,519,,,488,14,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1997,519,,,384,15,0,0,12,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1996,519,,,398,7,0,0,5,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1995,519,,,399,6,0,0,0,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1994,519,,,388,16,0,0,25,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1993,519,,,359,10,0,0,22,0
986183108,GJERDSETER & VALLEN BEITELAG BA,1992,519,,,368,12,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2012,1634,25.06.2012,14.09.2012,5522,193,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2011,1634,15.06.2011,13.09.2011,5978,243,0,0,13,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2008,1634,15.06.2008,12.09.2008,6386,252,0,0,9,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2007,1634,10.06.2007,09.09.2007,5879,272,0,0,6,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2010,1634,19.06.2010,09.09.2010,6257,265,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2009,1634,13.06.2009,14.09.2009,6632,248,0,0,6,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2006,1634,10.06.2006,10.12.2006,5644,236,0,0,14,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2005,1634,05.07.2005,15.09.2005,5507,174,0,0,14,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2004,1634,15.06.2004,08.09.2004,5493,200,0,0,5,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2002,1634,12.06.2002,07.09.2002,5006,171,0,0,7,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2001,1634,22.06.2001,10.09.2001,4627,198,0,0,6,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2000,1634,12.06.2000,17.09.2000,4306,176,0,0,5,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1999,1634,12.06.1999,16.09.1999,4183,163,0,0,6,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1998,1634,,,4084,173,0,0,7,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1997,1634,,,4372,209,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1996,1634,,,4244,125,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1995,1634,,,4522,110,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1994,1634,,,4568,116,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1993,1634,,,4655,110,0,0,11,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,1992,1634,,,4905,101,0,0,0,0
986152709,BEITELAG 1 A INNSETMERKET-ÅLMA BA,2003,1634,12.06.2003,04.09.2003,5472,206,0,0,4,0
985861749,SOLØYFJELLET BEITELAG,2011,1634,10.06.2011,10.09.2011,3966,319,0,0,165,0
985861749,SOLØYFJELLET BEITELAG,2012,1634,10.06.2012,01.09.2012,4114,273,0,0,152,0
985861749,SOLØYFJELLET BEITELAG,2008,1634,05.06.2008,10.09.2008,3231,215,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2007,1634,05.06.2007,10.09.2007,3571,256,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2010,1634,10.06.2010,10.09.2010,3263,190,0,0,89,0
985861749,SOLØYFJELLET BEITELAG,2009,1634,10.06.2009,15.09.2009,3074,169,0,0,82,0
985861749,SOLØYFJELLET BEITELAG,2005,1634,10.06.2005,15.09.2005,3786,300,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2006,1634,08.06.2006,15.09.2006,3914,250,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2004,1634,05.06.2004,17.09.2004,3771,288,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1998,1634,,,3505,275,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1997,1634,,,3704,185,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1996,1634,,,3831,280,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1995,1634,,,4247,319,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1994,1634,,,4078,277,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1993,1634,,,4062,209,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1992,1634,,,4151,247,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2003,1634,05.06.2003,21.09.2003,3690,427,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2002,1634,10.06.2002,21.09.2002,3580,247,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2001,1634,12.06.2001,22.09.2001,3484,293,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,2000,1634,10.06.2000,23.09.2000,3426,278,0,0,0,0
985861749,SOLØYFJELLET BEITELAG,1999,1634,05.06.1999,25.09.1999,3436,307,0,0,0,0
986184511,LORDALEN BEITELAG BA,2012,512,14.06.2012,07.09.2012,2909,478,0,0,144,0
986184511,LORDALEN BEITELAG BA,2009,512,15.06.2009,13.09.2009,2125,293,4,0,102,0
986184511,LORDALEN BEITELAG BA,2007,512,22.06.2007,08.09.2007,2225,282,0,0,133,0
986184511,LORDALEN BEITELAG BA,2008,512,18.06.2008,13.09.2008,1963,199,31,1,96,0
986184511,LORDALEN BEITELAG BA,2010,512,15.06.2010,11.09.2010,2599,296,5,0,149,1
986184511,LORDALEN BEITELAG BA,2011,512,08.06.2011,09.09.2011,3132,455,0,0,220,0
986184511,LORDALEN BEITELAG BA,2005,512,20.06.2005,10.09.2005,2282,291,0,0,99,1
986184511,LORDALEN BEITELAG BA,2006,512,20.06.2006,09.09.2006,2118,326,14,1,121,0
986184511,LORDALEN BEITELAG BA,2004,512,16.06.2004,11.09.2004,2302,297,0,0,22,1
986184511,LORDALEN BEITELAG BA,2002,512,15.06.2002,01.09.2002,2404,347,0,0,22,0
986184511,LORDALEN BEITELAG BA,2001,512,18.06.2001,08.09.2001,2175,282,0,0,10,0
986184511,LORDALEN BEITELAG BA,2000,512,15.06.2000,09.09.2000,2008,202,0,0,0,0
986184511,LORDALEN BEITELAG BA,1999,512,18.06.1999,11.09.1999,1865,172,0,0,0,0
986184511,LORDALEN BEITELAG BA,1998,512,,,2004,201,0,0,0,0
986184511,LORDALEN BEITELAG BA,1997,512,,,2215,235,0,0,0,0
986184511,LORDALEN BEITELAG BA,1996,512,,,2251,115,0,0,0,0
986184511,LORDALEN BEITELAG BA,1995,512,,,2537,119,0,0,0,0
986184511,LORDALEN BEITELAG BA,1994,512,,,2437,55,0,0,28,0
986184511,LORDALEN BEITELAG BA,1993,512,,,2286,57,0,0,43,0
986184511,LORDALEN BEITELAG BA,1992,512,,,2036,43,0,0,0,0
986184511,LORDALEN BEITELAG BA,2003,512,15.06.2003,13.09.2003,2363,392,0,0,28,0
986165681,OLSTAD BEITELAG BA,2012,522,01.06.2012,10.09.2012,1131,119,0,0,100,1
986165681,OLSTAD BEITELAG BA,2007,522,15.06.2007,10.09.2007,984,34,0,0,253,0
986165681,OLSTAD BEITELAG BA,2008,522,29.05.2008,07.09.2008,1219,85,0,0,226,1
986165681,OLSTAD BEITELAG BA,2010,522,05.06.2010,10.09.2010,1359,123,19,0,76,0
986165681,OLSTAD BEITELAG BA,2011,522,01.06.2011,10.09.2011,1506,114,24,0,74,0
986165681,OLSTAD BEITELAG BA,2009,522,,,1223,75,0,0,43,1
986165681,OLSTAD BEITELAG BA,2005,522,01.06.2005,10.09.2005,1212,50,0,0,277,0
986165681,OLSTAD BEITELAG BA,2006,522,01.06.2006,10.09.2006,1134,65,0,0,245,6
986165681,OLSTAD BEITELAG BA,2004,522,26.05.2004,15.09.2004,1184,43,0,0,281,1
986165681,OLSTAD BEITELAG BA,2002,522,01.06.2002,15.09.2002,1046,48,0,0,331,3
986165681,OLSTAD BEITELAG BA,2001,522,01.06.2001,15.09.2001,972,39,0,0,342,0
986165681,OLSTAD BEITELAG BA,2000,522,01.06.2000,15.09.2000,994,66,0,0,333,0
986165681,OLSTAD BEITELAG BA,2003,522,01.06.2003,13.09.2003,1194,64,0,0,299,2
986165681,OLSTAD BEITELAG BA,1999,522,01.06.1999,15.09.1999,924,52,0,0,319,0
986165681,OLSTAD BEITELAG BA,1998,522,,,926,26,0,0,305,4
986165681,OLSTAD BEITELAG BA,1997,522,,,1027,53,0,0,288,1
986165681,OLSTAD BEITELAG BA,1996,522,,,1075,56,0,0,294,1
986165681,OLSTAD BEITELAG BA,1995,522,,,891,45,0,0,264,1
986165681,OLSTAD BEITELAG BA,1994,522,,,792,19,0,0,283,2
986165681,OLSTAD BEITELAG BA,1993,522,,,799,31,0,0,269,1
986165681,OLSTAD BEITELAG BA,1992,522,,,884,39,0,0,0,0
985729891,GAUSDAL FELLESDRIFT,2012,522,06.06.2012,05.09.2012,1715,37,0,0,262,0
985729891,GAUSDAL FELLESDRIFT,2007,522,03.06.2007,02.09.2007,1798,63,0,0,333,0
985729891,GAUSDAL FELLESDRIFT,2008,522,15.06.2008,03.09.2008,1726,54,0,0,352,0
985729891,GAUSDAL FELLESDRIFT,2010,522,17.06.2010,05.09.2010,1759,39,0,0,363,0
985729891,GAUSDAL FELLESDRIFT,2011,522,04.06.2011,01.08.2011,1766,31,0,0,293,1
985729891,GAUSDAL FELLESDRIFT,2009,522,06.06.2009,07.09.2009,1918,59,0,0,332,0
985729891,GAUSDAL FELLESDRIFT,2006,522,10.06.2006,05.09.2006,1891,40,0,0,284,0
985729891,GAUSDAL FELLESDRIFT,2004,522,05.06.2004,07.09.2004,1673,39,0,0,427,1
985729891,GAUSDAL FELLESDRIFT,2005,522,14.06.2005,07.09.2005,1648,46,0,0,329,2
985729891,GAUSDAL FELLESDRIFT,2002,522,05.06.2002,04.09.2002,1597,29,0,0,343,0
985729891,GAUSDAL FELLESDRIFT,2001,522,18.06.2001,05.09.2001,1298,15,0,0,278,1
985729891,GAUSDAL FELLESDRIFT,2000,522,15.06.2000,03.09.2000,1359,20,0,0,250,1
985729891,GAUSDAL FELLESDRIFT,2003,522,12.06.2003,03.09.2003,1694,49,0,0,333,0
985729891,GAUSDAL FELLESDRIFT,1999,522,17.06.1999,08.09.1999,1362,13,0,0,268,3
985729891,GAUSDAL FELLESDRIFT,1998,522,,,1289,28,0,0,263,0
985729891,GAUSDAL FELLESDRIFT,1997,522,,,1226,23,0,0,216,0
985729891,GAUSDAL FELLESDRIFT,1996,522,,,1162,53,0,0,234,1
985729891,GAUSDAL FELLESDRIFT,1995,522,,,813,6,0,0,197,0
985729891,GAUSDAL FELLESDRIFT,1994,522,,,614,15,0,0,207,1
985729891,GAUSDAL FELLESDRIFT,1993,522,,,522,17,0,0,223,1
985729891,GAUSDAL FELLESDRIFT,1992,522,,,547,22,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2012,522,01.06.2012,04.09.2012,1702,57,0,0,105,0
986204571,BØDALSKJØLEN SAUSANKELAG,2007,522,02.06.2007,08.09.2007,1440,42,0,0,108,0
986204571,BØDALSKJØLEN SAUSANKELAG,2008,522,10.06.2008,15.09.2008,1589,34,0,0,129,7
986204571,BØDALSKJØLEN SAUSANKELAG,2010,522,30.05.2010,10.09.2010,1860,77,0,0,150,0
986204571,BØDALSKJØLEN SAUSANKELAG,2011,522,02.06.2011,10.09.2011,1822,79,0,0,117,1
986204571,BØDALSKJØLEN SAUSANKELAG,2009,522,01.06.2009,12.09.2009,1763,83,0,0,135,0
986204571,BØDALSKJØLEN SAUSANKELAG,2005,522,10.06.2005,04.09.2005,1167,40,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2006,522,10.06.2006,12.09.2006,1168,55,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2004,522,01.06.2004,20.09.2004,1225,23,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2002,522,01.06.2002,20.09.2002,1060,18,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2001,522,05.06.2001,20.09.2001,925,50,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2000,522,20.05.2000,15.09.2000,758,54,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,2003,522,15.06.2003,20.09.2003,1160,32,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1999,522,01.06.1999,25.09.1999,597,25,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1998,522,,,660,37,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1997,522,,,653,40,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1996,522,,,763,48,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1995,522,,,727,20,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1994,522,,,750,12,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1993,522,,,0,0,0,0,0,0
986204571,BØDALSKJØLEN SAUSANKELAG,1992,522,,,1089,32,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,2012,519,09.06.2012,08.09.2012,7703,337,0,0,262,0
985827451,VESTKJØLEN BEITELAG SA,2008,519,05.06.2008,15.09.2008,7986,393,0,0,364,0
985827451,VESTKJØLEN BEITELAG SA,2007,519,05.06.2007,13.09.2007,7898,359,0,0,308,3
985827451,VESTKJØLEN BEITELAG SA,2011,519,01.06.2011,03.09.2011,7976,443,0,0,256,1
985827451,VESTKJØLEN BEITELAG SA,2010,519,05.06.2010,04.09.2010,8129,405,0,0,253,0
985827451,VESTKJØLEN BEITELAG SA,2009,519,04.06.2009,11.09.2009,7924,440,0,0,322,0
985827451,VESTKJØLEN BEITELAG SA,2004,519,16.06.2004,11.09.2004,8404,304,0,0,131,0
985827451,VESTKJØLEN BEITELAG SA,2005,519,,,8542,279,0,0,93,0
985827451,VESTKJØLEN BEITELAG SA,2006,519,10.06.2006,10.09.2006,8382,432,0,0,106,0
985827451,VESTKJØLEN BEITELAG SA,2003,519,,,7777,312,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,2002,519,15.06.2002,15.09.2002,7310,286,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,2001,519,15.06.2001,12.09.2001,7007,259,0,0,38,0
985827451,VESTKJØLEN BEITELAG SA,2000,519,15.06.2000,14.09.2000,6835,227,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1999,519,15.06.1999,14.09.1999,6482,219,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1998,519,,,6556,293,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1997,519,,,6380,185,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1996,519,,,6169,187,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1995,519,,,5935,185,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1994,519,,,5583,179,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1993,519,,,5375,148,0,0,0,0
985827451,VESTKJØLEN BEITELAG SA,1992,519,,,5559,159,0,0,0,0
986212035,VEST-TORPA SAUSANKELAG,2012,538,06.06.2012,03.09.2012,849,6,0,0,99,0
986212035,VEST-TORPA SAUSANKELAG,2007,538,02.06.2007,02.09.2007,1013,73,0,0,40,0
986212035,VEST-TORPA SAUSANKELAG,2008,538,10.06.2008,06.09.2008,1034,36,0,0,84,0
986212035,VEST-TORPA SAUSANKELAG,2011,538,04.06.2011,05.09.2011,871,25,0,0,116,0
986212035,VEST-TORPA SAUSANKELAG,2010,538,01.06.2010,05.09.2010,839,20,0,0,17,0
986212035,VEST-TORPA SAUSANKELAG,2009,538,06.06.2009,05.09.2009,961,52,0,0,92,0
986212035,VEST-TORPA SAUSANKELAG,2005,538,06.06.2005,03.09.2005,866,15,0,0,0,0
986212035,VEST-TORPA SAUSANKELAG,2006,538,08.06.2006,05.09.2006,931,44,0,0,34,0
986212035,VEST-TORPA SAUSANKELAG,2004,538,06.06.2004,04.09.2004,1282,51,10,0,24,1
986212035,VEST-TORPA SAUSANKELAG,2002,538,15.06.2002,07.09.2002,1277,10,0,0,22,0
986212035,VEST-TORPA SAUSANKELAG,2001,538,15.06.2001,08.09.2001,1130,36,0,0,0,0
986212035,VEST-TORPA SAUSANKELAG,2000,538,28.05.2000,09.09.2000,1063,25,0,0,0,0
986212035,VEST-TORPA SAUSANKELAG,2003,538,10.06.2003,06.09.2003,1154,20,0,0,18,0
986212035,VEST-TORPA SAUSANKELAG,1999,538,10.06.1999,03.09.1999,1025,28,0,0,0,0
986212035,VEST-TORPA SAUSANKELAG,1998,538,,,1345,27,0,0,0,0
