orgnr,komnr,gardsnr,bruksnr,festenr,produsentnummer_8,produsentnummer_10
927316307,1103,216,6,0,11031346,1103134621
916208766,1103,216,8,0,11031329,1103132963
979412266,1103,216,9,0,11031342,1103134266
930629707,1103,216,11,0,11031362,1103136246
969084260,1103,217,1,0,11031513,1103151377
914756138,1103,217,4,0,11031344,1103134449
969305836,1103,217,5,0,11031345,1103134530
987880295,1103,217,11,0,11031361,1103136162
923493050,1103,217,36,0,11031520,1103152045
985783608,1103,217,151,0,11031639,1103163919
969803135,1103,218,1,0,11031357,1103135768
976509455,1103,219,1,0,11031327,1103132724
984122705,1103,220,1,0,11031328,1103132823
989193287,1103,221,1,0,11031349,1103134977
989902571,1103,221,1,0,11031349,1103134944
994978926,1103,221,2,0,11031363,1103136378
869080322,1103,221,3,0,11031348,1103134886
975626598,1103,221,5,0,11031350,1103135024
986342613,1103,221,6,0,11031347,1103134779
880579282,1103,221,9,0,11031352,1103135230
969080095,1103,221,11,0,11031333,1103133326
969171643,1103,221,19,0,11031524,1103152433
981446879,1103,222,1,0,11031326,1103132633
990047545,1103,222,2,0,11031336,1103133672
993343250,1103,222,4,0,11031334,1103133474
915735495,1103,222,12,0,11031652,1103165229
986068880,1103,222,12,0,11031652,1103165211
955140478,1103,224,1,0,11031356,1103135628
984750560,1103,224,2,0,11031338,1103133847
927380692,1103,224,4,0,11031509,1103150940
969937670,1103,225,1,0,11031511,1103151146
928124843,1103,225,2,0,11031340,1103134076
981441192,1103,226,1,0,11031503,1103150338
990690537,1103,226,2,0,11031385,1103138523
986775145,1103,227,1,0,11031530,1103153092
881433702,1103,228,1,0,11031353,1103135339
869271632,1103,230,3,0,11031532,1103153258
927852500,1103,230,4,0,11031396,1103139687
986352406,1103,230,5,0,11031720,1103172084
970403566,1103,231,5,0,11031387,1103138762
969079992,1103,232,1,0,11031394,1103139422
981442040,1103,232,2,0,11031381,1103138127
920547664,1103,232,3,0,11031379,1103137947
911819597,1103,232,3,0,11031379,1103137913
969815982,1103,232,4,0,11031395,1103139570
969306859,1103,233,3,0,11031542,1103154223
975937496,1103,233,4,0,11031543,1103154389
931906402,1103,233,6,0,11031554,1103155444
982254868,1103,233,6,0,11031554,1103155428
969171147,1103,235,4,0,11031391,1103139158
996428451,1103,237,1,0,11031368,1103136816
969080109,1103,237,1,0,11031368,1103136865
914220904,1103,238,2,0,11031369,1103136972
918862234,1103,238,2,0,11031369,1103136964
911819597,1103,238,7,0,11031371,1103137186
928830926,1103,239,1,0,11031367,1103136774
969799014,1103,239,5,0,11031393,1103139398
914815444,1103,240,1,0,11031377,1103137715
983788807,1103,240,1,0,11031377,1103137723
970571647,1103,240,2,0,11031373,1103137319
922031207,1103,240,2,0,11031373,1103137343
979556012,1103,240,3,0,11031538,1103153860
970563822,1103,240,7,0,11031374,1103137459
982107091,1103,241,1,0,11031556,1103155675
922786143,1103,241,3,0,11031376,1103137673
969796198,1103,242,1,0,11031592,1103159230
928585964,1103,242,2,0,11031591,1103159156
969814684,1103,242,2,0,11031591,1103159115
987374721,1103,242,7,0,11031589,1103158919
922166382,1103,242,9,0,11031474,1103147425
970914978,1103,243,4,0,11031582,1103158265
969370328,1103,244,1,0,11031477,1103147755
969171430,1103,244,2,0,11031481,1103148126
969934108,1103,244,4,0,11031319,1103131924
989847023,1103,244,4,0,11031319,1103131940
869208582,1103,244,6,0,11031593,1103159354
969084643,1103,244,7,0,11031484,1103148456
969080761,1103,244,9,0,11031483,1103148324
918739106,1103,244,10,0,11031478,1103147847
929753062,1103,244,14,0,11031614,1103161434
870447892,1103,244,15,0,11031616,1103161624
969795620,1103,244,16,0,11031482,1103148225
969933152,1103,245,1,0,11031322,1103132229
970271163,1103,245,2,0,11031498,1103149850
986382313,1103,245,3,0,11031497,1103149769
818717512,1103,245,5,0,11031485,1103148548
981164261,1103,246,2,0,11031595,1103159529
989319221,1103,246,4,0,11031487,1103148779
925830216,1103,246,7,0,11031492,1103149280
969081881,1103,246,12,0,11031488,1103148852
913110633,1103,247,2,0,11031493,1103149330
994014870,1103,247,4,0,11031566,1103156665
923808752,1103,247,8,0,11031441,1103144141
974417804,1103,248,1,0,11031437,1103143721
969081970,1103,248,2,0,11031443,1103144356
976115511,1103,248,9,0,11031438,1103143895
989698982,1103,248,35,0,11031647,1103164719
890637582,1103,249,1,0,11031321,1103132138
976041755,1103,249,3,0,11031320,1103132039
885311342,1103,249,11,0,11031426,1103142673
982296714,1103,250,1,0,11031440,1103144075
913054601,1103,250,2,0,11031568,1103156863
989014951,1103,250,4,0,11031427,1103142780
993528153,1103,250,5,0,11031432,1103143218
969816733,1103,250,6,0,11031434,1103143424
985779813,1103,250,9,0,11031430,1103143077
970565302,1103,250,10,0,11031444,1103144455
990690960,1103,250,13,0,11031429,1103142970
921711611,1103,251,1,0,11031435,1103143556
985914982,1103,251,2,0,11031424,1103142467
969271281,1103,251,6,0,11031425,1103142558
989695622,1103,251,18,0,11031646,1103164610
989695614,1103,251,18,0,11031646,1103164628
893295992,1103,252,1,0,11031451,1103145163
923571809,1103,252,2,0,11031325,1103132575
989103350,1103,252,3,0,11031467,1103146724
993461482,1103,252,5,0,11031465,1103146559
812510002,1103,252,13,0,11031453,1103145379
969503913,1103,252,13,0,11031453,1103145320
970113568,1103,252,16,0,11031447,1103144786
979419783,1103,252,20,0,11031454,1103145411
932832453,1103,253,2,0,11031448,1103144851
986357696,1103,253,2,0,11031448,1103144844
997755804,1103,254,1,0,11031462,1103146252
912636674,1103,254,6,0,11031457,1103145775
969082071,1103,254,6,0,11031457,1103145783
998148359,1103,254,9,0,11031469,1103146930
969189917,1103,254,11,0,11031461,1103146112
976069897,1103,254,13,0,11031459,1103145981
924346302,1103,304,4,0,11031667,1103166755
916259956,1103,305,1,0,11031723,1103172381
995524694,1103,306,2,0,11031732,1103173272
990750114,1103,307,1,0,11031722,1103172241
992908726,1103,307,2,0,11031697,1103169726
977179157,1103,308,1,0,11031660,1103166037
986311858,1103,309,2,0,11031663,1103166334
827646512,1103,310,1,0,11031689,1103168934
969208172,1103,311,1,0,11031675,1103167514
999315828,1103,99999,3023,0,11031734,1103173413
913821947,1103,99999,3090,0,11031749,1103174957
969501724,1106,2,2,0,11060083,1106008350
897104342,1106,4,13,0,11060289,1106028952
898131122,1106,7,3,0,11060158,1106015850
984919506,1106,8,9,0,11060154,1106015439
988545589,1106,8,10,0,11060106,1106010679
969242591,1106,9,3,0,11060141,1106014150
996323293,1106,10,9,0,11060098,1106009820
997858522,1106,11,6,0,11060003,1106000332
987737581,1106,11,15,0,11060130,1106013079
928725553,1106,12,1,0,11060219,1106021957
970394567,1106,13,3,0,11060206,1106020629
969580713,1106,13,8,0,11060064,1106006412
969799456,1106,15,1,0,11060111,1106011115
976942817,1106,15,3,0,11060152,1106015272
969081717,1106,15,5,0,11060037,1106003732
969079925,1106,16,2,0,11060030,1106003021
995829150,1106,17,2,0,11060199,1106019977
864737412,1106,19,8,0,11060075,1106007584
921279736,1106,19,9,0,11060115,1106011560
986391266,1106,19,10,0,11060214,1106021494
933293327,1106,19,15,0,11060040,1106004011
969080923,1106,21,7,0,11060174,1106017450
930812358,1106,22,26,0,11060080,1106008087
970282963,1106,22,38,0,11060119,1106011958
987603585,1106,25,3,0,11060127,1106012774
982677408,1106,26,47,0,11060146,1106014648
921249314,1106,26,126,0,11060264,1106026436
969189860,1106,27,1,0,11060142,1106014259
969373289,1106,27,3,0,11060150,1106015058
917626375,1106,27,41,0,11060395,1106039546
969939002,1106,99999,3002,0,11060242,1106024274
969797666,1108,1,1,0,11080540,1108054014
982911508,1108,4,1,0,11080257,1108025766
969498480,1108,4,1,0,11080257,1108025758
818742282,1108,5,1,0,11080489,1108048925
996988430,1108,5,2,0,11080145,1108014547
912554104,1108,5,3,0,11080140,1108014075
933258408,1108,5,13,0,11080491,1108049170
912903486,1108,6,1,0,11080081,1108008168
922289670,1108,8,4,0,11080177,1108017748
969407744,1108,8,7,0,11080144,1108014455
998743621,1108,8,8,0,11080217,1108021799
969208768,1108,8,9,0,11080216,1108021658
913028589,1108,9,1,0,11080190,1108019033
992882344,1108,9,3,0,11080130,1108013077
890953972,1108,9,4,0,11080131,1108013184
970328203,1108,9,5,0,11080208,1108020858
980359832,1108,9,7,0,11080548,1108054865
891285892,1108,9,9,0,11080531,1108053172
913111753,1108,9,9,0,11080531,1108053198
912383393,1108,9,16,0,11080175,1108017524
980429164,1108,9,17,0,11080209,1108020924
974375702,1108,10,1,0,11080274,1108027424
869085332,1108,10,4,0,11080193,1108019322
914300398,1108,10,6,0,11080490,1108049048
911838257,1108,10,7,0,11080588,1108058825
969080834,1108,10,9,0,11080273,1108027325
969624524,1108,10,11,0,11080356,1108035674
924538066,1108,11,1,0,11080114,1108011493
997852354,1108,11,3,0,11080135,1108013564
919402105,1108,12,1,0,11080028,1108002864
988376620,1108,12,3,0,11080520,1108052091
994279750,1108,12,7,0,11080052,1108005248
971193050,1108,13,1,0,11080171,1108017169
969162938,1108,13,2,0,11080497,1108049758
921195249,1108,13,3,0,11080512,1108051242
969085445,1108,13,4,0,11080172,1108017227
969171465,1108,14,2,0,11080188,1108018860
971236795,1108,14,4,0,11080795,1108079532
923942718,1108,14,8,0,11080187,1108018746
969372959,1108,15,1,0,11080294,1108029453
982831806,1108,15,2,0,11080230,1108023027
997676874,1108,15,3,0,11080231,1108023175
988691895,1108,16,1,0,11080098,1108009893
990708924,1108,16,2,0,11080284,1108028497
982943612,1108,17,6,0,11080166,1108016666
871196532,1108,17,7,0,11080069,1108006923
984040369,1108,17,22,0,11080035,1108003599
918019391,1108,18,1,0,11080358,1108035831
969081822,1108,18,3,0,11080369,1108036953
980195538,1108,18,4,0,11080349,1108034925
869084042,1108,19,1,0,11080360,1108036029
995166976,1108,19,4,0,11080388,1108038819
969242303,1108,19,4,0,11080388,1108038850
992056444,1108,19,6,0,11080361,1108036144
996873587,1108,20,1,0,11080370,1108037050
869084662,1108,20,2,0,11080368,1108036821
971196912,1108,20,3,0,11080587,1108058726
916955197,1108,20,4,0,11080367,1108036789
979734778,1108,21,1,0,11080374,1108037472
869371572,1108,21,3,0,11080390,1108039064
915440789,1108,21,5,0,11080376,1108037688
991555943,1108,21,6,0,11080366,1108036631
993426342,1108,21,8,0,11080389,1108038983
994943170,1108,22,2,0,11080355,1108035575
920247822,1108,22,3,0,11080351,1108035161
953123088,1108,22,7,0,11080357,1108035773
987592443,1108,22,8,0,11080382,1108038264
820959752,1108,22,9,0,11080354,1108035468
989150723,1108,22,13,0,11080353,1108035328
987627441,1108,23,1,0,11080350,1108035062
980948978,1108,23,2,0,11080583,1108058338
917383499,1108,23,3,0,11080352,1108035278
969082748,1108,24,1,0,11080378,1108037829
969501643,1108,24,4,0,11080138,1108013853
983944612,1108,24,7,0,11080365,1108036524
994924532,1108,24,7,0,11080365,1108036540
981325419,1108,24,9,0,11080581,1108058122
984111304,1108,24,10,0,11080362,1108036276
969163403,1108,24,13,0,11080364,1108036458
969189585,1108,24,15,0,11080371,1108037183
882784312,1108,24,16,0,11080584,1108058445
915151027,1108,24,25,0,11080387,1108038744
994996851,1108,24,27,0,11080252,1108025212
969270013,1108,24,27,0,11080252,1108025253
977195357,1108,24,33,0,11080885,1108088525
987864850,1108,24,39,0,11080372,1108037282
924454849,1108,25,2,0,11080143,1108014380
887702292,1108,25,9,0,11080380,1108038025
984033273,1108,25,9,0,11080380,1108038090
921166168,1108,25,9,0,11080380,1108038033
996922715,1108,26,4,0,11080373,1108037316
999117384,1108,26,5,0,11080383,1108038363
985175314,1108,26,5,0,11080383,1108038330
885242472,1108,27,1,0,11080313,1108031368
982814065,1108,27,1,0,11080313,1108031327
897670992,1108,27,2,0,11080455,1108045566
976003586,1108,27,3,0,11080564,1108056449
995998297,1108,27,7,0,11080306,1108030691
920434797,1108,27,8,0,11080307,1108030790
970155554,1108,27,13,0,11081295,1108129527
992227079,1108,27,14,0,11080315,1108031541
926690469,1108,27,14,0,11080315,1108031558
985249334,1108,27,20,0,11080308,1108030857
988224774,1108,28,1,0,11080305,1108030568
930527416,1108,28,4,0,11080303,1108030337
970360999,1108,28,6,0,11080714,1108071463
989575422,1108,28,8,0,11080312,1108031236
985214433,1108,28,9,0,11080304,1108030444
989212516,1108,28,13,0,11080311,1108031145
974262037,1108,28,37,0,11080314,1108031434
881511762,1108,29,3,0,11080302,1108030253
921266960,1108,29,194,0,11080078,1108007814
981523059,1108,30,1,0,11080159,1108015965
984718012,1108,31,1,0,11080210,1108021096
932747359,1108,32,3,0,11080107,1108010792
976188624,1108,32,6,0,11080105,1108010578
976699823,1108,32,11,0,11080184,1108018423
929459938,1108,32,14,0,11080042,1108004258
815583272,1108,32,15,0,11080106,1108010651
879571162,1108,32,16,0,11080256,1108025626
946637610,1108,32,17,0,11080310,1108031020
869499102,1108,32,34,0,11080730,1108073014
976271513,1108,32,40,0,11080563,1108056365
982936640,1108,32,40,0,11080563,1108056324
969408554,1108,32,44,0,11080476,1108047653
969159570,1108,33,1,0,11080238,1108023837
932841959,1108,33,2,0,11080093,1108009364
985234752,1108,33,4,0,11080034,1108003458
997547365,1108,33,5,0,11080235,1108023530
970571604,1108,33,12,0,11080151,1108015155
879949572,1108,33,12,0,11080151,1108015114
965720839,1108,33,13,0,11080729,1108072925
987632178,1108,33,20,0,11080096,1108009679
986011366,1108,33,20,0,11080096,1108009687
930663336,1108,34,5,0,11080510,1108051085
969370808,1108,34,7,0,11080542,1108054287
969939991,1108,34,9,0,11080023,1108002336
927015188,1108,34,395,0,11081302,1108130210
994943162,1108,35,2,0,11080092,1108009273
955934032,1108,35,5,0,11080281,1108028158
969270331,1108,35,6,0,11080095,1108009513
984073747,1108,37,1,0,11080288,1108028828
869797022,1108,37,8,0,11080518,1108051812
922096880,1108,37,14,0,11080280,1108028042
993441953,1108,37,16,0,11080289,1108028976
916271182,1108,37,17,0,11080272,1108027267
969081997,1108,37,24,0,11080555,1108055524
989603329,1108,37,36,0,11080137,1108013739
917238596,1108,37,65,0,11080126,1108012616
911901439,1108,38,10,0,11080530,1108053081
995756021,1108,39,41,0,11080189,1108018944
993598542,1108,39,46,0,11080155,1108015528
979499787,1108,39,74,0,11080153,1108015338
913794788,1108,39,472,0,11081346,1108134618
976658949,1108,44,1,0,11080160,1108016039
882131572,1108,46,2,0,11080579,1108057926
920358233,1108,46,3,0,11080324,1108032499
988815462,1108,46,4,0,11080580,1108058072
969444739,1108,46,30,0,11080702,1108070218
983789412,1108,46,30,0,11080702,1108070242
982674360,1108,46,36,0,11080339,1108033935
877234762,1108,47,1179,0,11080923,1108092378
991574107,1108,48,18,0,11080792,1108079235
948769050,1108,49,2,0,11080341,1108034156
919903406,1108,49,2,0,11080341,1108034172
991616438,1108,49,4,0,11080322,1108032283
982219736,1108,50,4,0,11080325,1108032523
881111012,1108,50,5,0,11080717,1108071752
981326296,1108,51,2,0,11080345,1108034586
982281164,1108,51,2,0,11080345,1108034578
893439552,1108,51,3,0,11080576,1108057637
997211901,1108,51,4,0,11080568,1108056845
969370875,1108,51,9,0,11080343,1108034339
987470216,1108,51,9,0,11080343,1108034347
993434175,1108,51,10,0,11080342,1108034271
913049705,1108,51,15,0,11080578,1108057876
969242729,1108,51,17,0,11080327,1108032713
995794012,1108,52,1,0,11080338,1108033828
976264495,1108,52,3,0,11080316,1108031632
989062255,1108,52,4,0,11080318,1108031830
969797399,1108,52,6,0,11080333,1108033315
969306867,1108,52,7,0,11080320,1108032069
970588965,1108,52,12,0,11080570,1108057017
984949588,1108,52,16,0,11080330,1108033026
931180371,1108,52,17,0,11080321,1108032127
988090913,1108,52,17,0,11080321,1108032135
969082098,1108,52,18,0,11080569,1108056936
898315002,1108,52,19,0,11080393,1108039379
969501147,1108,52,27,0,11080334,1108033471
969171597,1108,52,43,0,11080337,1108033729
879216672,1108,53,1,0,11080169,1108016955
969374013,1108,53,2,0,11080065,1108006550
869936472,1108,53,6,0,11080215,1108021567
999310346,1108,53,8,0,11080170,1108017060
930140295,1108,53,9,0,11080213,1108021328
997689488,1108,53,9,0,11080213,1108021310
971102012,1108,53,13,0,11080186,1108018621
927778815,1108,53,14,0,11080253,1108025386
976849779,1108,54,1,0,11080276,1108027663
932742268,1108,54,3,0,11080222,1108022243
976905784,1108,54,4,0,11080265,1108026525
985080461,1108,54,7,0,11080263,1108026384
869371092,1108,54,7,0,11080263,1108026392
969933187,1108,54,7,0,11080263,1108026368
969190281,1108,54,8,0,11080529,1108052919
924553197,1108,54,10,0,11080150,1108015064
921357966,1108,54,16,0,11080060,1108006063
982814634,1108,54,16,0,11080060,1108006055
970311424,1108,54,16,0,11080060,1108006030
974801671,1108,54,22,0,11080292,1108029263
984969155,1108,54,24,0,11080111,1108011170
969806517,1108,54,41,0,11080046,1108004621
924283092,1108,54,47,0,11080234,1108023449
993756547,1108,55,2,0,11080690,1108069020
980577821,1108,55,5,0,11080496,1108049626
969080745,1108,56,2,0,11080505,1108050525
974352214,1108,56,4,0,11080503,1108050368
969939738,1108,57,1,0,11080515,1108051580
993847437,1108,57,5,0,11080027,1108002724
971192844,1108,57,6,0,11080180,1108018027
913962583,1108,57,12,0,11080486,1108048685
969798816,1108,57,13,0,11080122,1108012228
969270099,1108,57,20,0,11080539,1108053933
969373505,1108,57,27,0,11080174,1108017458
997769597,1108,57,28,0,11080178,1108017862
924985100,1108,57,36,0,11080202,1108020221
997557700,1108,57,41,0,11080181,1108018183
926488791,1108,57,42,0,11080133,1108013358
913883926,1108,57,51,0,11080103,1108010362
897772582,1108,58,1,0,11080295,1108029529
928599639,1108,58,6,0,11080201,1108020148
984477023,1108,58,14,0,11080200,1108020015
969505061,1108,59,2,0,11080124,1108012426
860626012,1108,59,4,0,11080097,1108009737
988863785,1108,59,6,0,11080483,1108048362
969444607,1108,59,6,0,11080483,1108048354
879308372,1108,59,9,0,11080194,1108019462
886857942,1108,59,9,0,11080194,1108019488
986920064,1108,59,9,0,11080194,1108019470
993397423,1108,59,11,0,11080125,1108012558
869810002,1108,59,11,0,11080125,1108012582
969501155,1108,59,12,0,11080560,1108056050
990043949,1108,59,13,0,11080113,1108011386
987660295,1108,59,15,0,11080048,1108004845
954233812,1108,59,20,0,11080123,1108012319
935068355,1108,59,20,0,11080123,1108012335
995526921,1108,59,37,0,11080083,1108008366
987487895,1108,60,1,0,11080477,1108047752
974801698,1108,60,1,0,11080477,1108047745
969163357,1108,60,5,0,11080762,1108076215
